example_input.csv
Day Number,Date,Off-bout Count (DN),Mean Off Duration (DN),Off Dur StDev (DN),Mean Off Temp Drop (DN),Off Drop StDev (DN),Mean Off-Bout Temp (DN),Off-Bout Time Sum (DN),On-bout Count (DN),Mean On Duration (DN),On Dur StDev (DN),Mean On Temp Rise (DN),On Rise StDev (DN),Mean On-Bout Temp (DN),On-Bout Time Sum (DN),Time above 30 (minutes),Time below 26 (minutes),Vertices Dropped (DN),Mean Daytime Egg Temp,Day Egg Temp StDev,Median Daytime Egg Temp,Min Daytime Egg Temp,Max Daytime Egg Temp,Mean Nighttime Egg Temp,Night Egg Temp StDev,Median Nighttime Egg Temp,Min Nighttime Egg Temp,Max Nighttime Egg Temp,Mean Egg Temp (DN),Egg Temp StDev (DN),Median Egg Temp (DN),Min Egg Temp (DN),Max Egg Temp (DN),Mean Air Temp (DN),Air Temp StDev (DN),Min Air Temp (DN),Max Air Temp (DN),
1 (Partial),04/21/2018,25,17.56,13.2,-0.976,0.877,32.235,439.0,29,12.71,10.7,1.234,2.416,32.069,368.5,794.5,18.5,4,32.511,2.275,32.949,18.247,34.783,31.054,0.947,30.672,29.916,32.639,32.101,2.098,32.484,18.247,34.783,25.811,4.266,17.106,30.091,
2 (Full),04/22/2018,46,17.14,14.52,-1.041,1.08,30.834,788.5,52,11.59,8.15,0.924,1.119,30.994,602.5,897.0,0.0,9,31.596,1.602,31.97,27.554,34.255,30.127,1.029,29.765,28.369,32.975,30.923,1.553,30.849,27.554,34.255,19.748,5.036,13.497,27.751,
3 (Full),04/23/2018,49,14.44,12.07,-1.293,1.482,30.767,707.5,56,12.08,7.56,1.106,1.356,31.041,676.5,1255.0,0.0,6,31.123,1.518,31.331,26.231,33.443,30.66,0.358,30.697,29.54,31.484,30.911,1.166,30.798,26.231,33.443,17.342,3.081,12.05,22.106,
4 (Full),04/24/2018,57,12.01,7.58,-1.09,1.362,29.877,684.5,59,11.6,8.01,1.038,1.363,30.145,684.5,711.5,23.5,3,30.416,1.884,30.748,24.388,33.053,29.54,0.986,29.389,27.825,31.765,30.015,1.599,29.966,24.388,33.053,14.127,5.378,6.433,21.294,
5 (Full),04/25/2018,64,10.32,6.89,-0.976,1.447,30.092,660.5,74,9.44,6.42,0.835,1.235,30.347,698.5,834.5,4.5,9,30.555,1.411,30.925,25.428,32.484,29.848,0.642,29.752,28.493,31.103,30.231,1.179,30.243,25.428,32.484,13.094,2.918,8.27,17.011,
6 (Full),04/26/2018,57,11.09,7.31,-1.353,1.507,29.802,632.0,67,10.99,7.31,1.127,1.431,30.081,736.0,695.0,27.0,11,30.242,1.833,30.571,24.171,33.001,29.617,0.86,29.414,26.72,31.612,29.955,1.502,29.916,24.171,33.001,11.557,5.136,4.063,18.461,
7 (Full),04/27/2018,62,10.02,7.52,-1.28,1.603,30.421,621.5,75,9.67,6.74,1.063,1.344,30.588,725.5,780.0,7.5,13,30.865,1.777,31.052,25.016,33.495,30.093,1.172,29.515,28.122,31.996,30.511,1.577,30.495,25.016,33.495,11.675,4.831,4.973,17.938,
8 (Full),04/28/2018,67,9.18,5.08,-1.22,1.518,30.854,615.0,78,9.51,6.16,1.024,1.387,30.918,742.0,1239.5,0.0,10,30.917,1.249,31.255,26.134,32.768,30.863,0.478,30.862,29.59,31.842,30.892,0.975,31.026,26.134,32.768,11.407,2.475,7.569,15.175,
9 (Full),04/29/2018,70,8.92,6.13,-1.107,1.449,30.342,624.5,80,8.99,7.07,0.978,1.289,30.257,719.0,1068.0,3.0,16,29.993,1.287,30.343,25.817,32.458,30.668,0.52,30.596,29.665,32.304,30.302,1.065,30.495,25.817,32.458,11.661,1.444,9.805,14.768,
10 (Full),04/30/2018,84,8.05,5.45,-1.442,1.692,30.749,676.5,92,7.02,4.88,1.293,1.395,30.687,646.0,1098.5,9.5,19,30.078,1.646,30.243,24.484,33.6,31.502,0.771,31.357,29.84,33.626,30.731,1.498,30.976,24.484,33.626,10.037,1.944,7.268,13.473,
--,ALL DATA,581,11.1,8.79,-1.2,1.465,30.547,6449.5,662,9.97,7.19,1.059,1.394,30.636,6599.0,9373.5,93.5,100,30.793,1.799,31.001,18.247,34.783,30.352,1.014,30.469,26.72,33.626,30.596,1.515,30.697,18.247,34.783,14.172,5.698,4.063,30.091,


Individual Bout Stats
Date,Bout Type,Start Time,End Time,Start Data Point,End Data Point,Duration (min),Egg Temp Change,Start Egg Temp,End Egg Temp,Mean Egg Temp,Start Air Temp, End Air Temp, Mean Air Temp
,on,18:09,18:15,24046,24057,5.5,0.6649999999999991,31.408,32.073,31.757,14.505,14.457,14.487,
,on,18:17,18:21,24061,24070,4.5,0.41100000000000136,32.047,32.458,32.214,14.433,14.409,14.423,
,off,18:22,18:31,24071,24089,9.0,-1.7349999999999994,32.381,30.646,31.628,14.409,14.553,14.557,
,off,18:33,18:39,24094,24106,6.0,-0.3290000000000006,30.748,30.419,30.637,14.361,14.194,14.273,
,on,18:40,18:53,24107,24134,13.5,1.0400000000000027,30.444,31.484,31.078,14.17,13.594,13.884,
,off,18:54,19:16,24135,24179,22.0,-3.7079999999999984,31.459,27.751,30.434,13.57,12.147,12.938,
,off,19:18,19:19,24183,24185,1.0,-0.02499999999999858,27.875,27.85,27.858,12.001,11.929,11.969,
,on,19:19,19:35,24186,24217,15.5,1.8149999999999977,27.85,29.665,28.86,11.904,11.175,11.488,
,off,19:35,19:37,24218,24222,2.0,0.0,29.64,29.64,29.645,11.127,11.029,11.078,
,on,19:38,19:51,24223,24250,13.5,0.6280000000000001,29.615,30.243,29.897,11.005,10.541,10.741,
,off,19:52,19:54,24251,24256,2.5,-0.05099999999999838,30.243,30.192,30.247,10.516,10.443,10.48,
,on,19:55,19:58,24257,24263,3.0,0.25200000000000244,30.217,30.469,30.351,10.443,10.345,10.394,
,off,19:58,20:03,24264,24273,4.5,-0.5530000000000008,30.469,29.916,30.165,10.345,10.345,10.384,
,on,20:03,20:05,24274,24278,2.0,0.2010000000000005,29.89,30.091,30.001,10.32,10.32,10.315,
,off,20:06,20:08,24279,24284,2.5,-0.1509999999999998,30.041,29.89,29.949,10.32,10.271,10.296,
,on,20:09,20:17,24285,24302,8.5,0.3769999999999989,29.916,30.293,30.101,10.247,10.149,10.187,
,on,20:20,20:30,24307,24327,10.0,0.3279999999999994,30.293,30.621,30.453,10.149,10.001,10.049,
,on,20:31,20:34,24329,24336,3.5,0.10200000000000031,30.646,30.748,30.672,9.977,10.001,9.995,
,off,20:35,20:42,24337,24352,7.5,-0.1269999999999989,30.773,30.646,30.71,10.026,9.952,9.98,
,on,20:43,20:50,24353,24367,7.0,0.5069999999999979,30.646,31.153,30.932,9.952,9.928,9.928,
,off,20:50,21:14,24368,24416,24.0,-1.2630000000000017,31.128,29.865,30.315,9.952,9.829,9.884,
,on,21:15,21:24,24417,24436,9.5,1.0340000000000025,29.79,30.824,30.407,9.854,9.854,9.882,
,off,21:25,21:35,24437,24457,10.0,-0.38000000000000256,30.824,30.444,30.657,9.903,9.854,9.856,
,on,21:35,21:42,24458,24471,6.5,0.4559999999999995,30.469,30.925,30.686,9.854,9.829,9.847,
,off,21:42,21:48,24472,24483,5.5,-0.2029999999999994,30.9,30.697,30.773,9.829,9.854,9.846,
,off,21:50,21:57,24488,24501,6.5,-0.4800000000000004,30.773,30.293,30.477,9.829,9.903,9.882,
,on,21:57,22:00,24502,24508,3.0,0.12600000000000122,30.293,30.419,30.354,9.903,9.879,9.9,
,off,22:01,22:06,24509,24519,5.0,-0.352999999999998,30.394,30.041,30.208,9.879,9.903,9.901,
,on,22:06,22:12,24520,24532,6.0,0.5799999999999983,30.041,30.621,30.429,9.903,9.903,9.913,
,on,22:13,22:17,24534,24542,4.0,0.22800000000000153,30.697,30.925,30.767,9.903,9.952,9.947,
,off,22:18,22:20,24543,24547,2.0,-0.15199999999999747,30.874,30.722,30.788,10.001,10.026,10.031,
,on,22:20,22:26,24548,24560,6.0,0.6089999999999982,30.748,31.357,31.042,10.001,9.952,9.98,
,off,22:27,22:31,24561,24569,4.0,-0.2799999999999976,31.357,31.077,31.227,9.952,10.001,9.985,
,on,22:31,22:35,24570,24578,4.0,0.38200000000000145,31.128,31.51,31.374,10.001,10.051,10.015,
,on,22:37,22:39,24582,24586,2.0,0.3319999999999972,31.484,31.816,31.607,10.051,10.075,10.061,
,off,22:40,22:44,24587,24596,4.5,-0.6629999999999967,31.74,31.077,31.304,10.1,10.198,10.188,
,on,22:45,22:50,24597,24608,5.5,1.1219999999999999,30.976,32.098,31.566,10.198,10.149,10.165,
,off,22:51,23:05,24609,24638,14.5,-0.8679999999999986,32.047,31.179,31.665,10.149,10.247,10.206,
,on,23:06,23:09,24639,24645,3.0,0.2289999999999992,31.23,31.459,31.375,10.222,10.198,10.205,
,on,23:10,23:13,24647,24654,3.5,0.536999999999999,31.433,31.97,31.685,10.198,10.198,10.198,
,off,23:14,23:23,24655,24673,9.0,-0.5109999999999992,31.919,31.408,31.511,10.222,10.149,10.204,
,on,23:23,23:26,24674,24679,2.5,0.1269999999999989,31.459,31.586,31.501,10.149,10.149,10.149,
,off,23:26,23:31,24680,24689,4.5,-0.5599999999999987,31.612,31.052,31.291,10.124,10.149,10.151,
,on,23:31,23:43,24690,24714,12.0,1.200999999999997,31.077,32.278,31.699,10.124,9.977,10.038,
,off,23:44,23:56,24715,24739,12.0,-0.6659999999999968,32.227,31.561,31.842,9.952,9.829,9.917,
,on,23:56,23:59,24740,24746,3.0,0.4859999999999971,31.561,32.047,31.795,9.829,9.805,9.829,
04/30/2018,off,00:00,00:15,24747,24778,15.5,-1.096,32.021,30.925,31.44,9.829,9.706,9.783,
,on,00:16,00:22,24779,24791,6.0,0.5340000000000025,30.874,31.408,31.177,9.731,9.657,9.689,
,off,00:22,00:27,24792,24802,5.0,-0.3309999999999995,31.459,31.128,31.302,9.657,9.608,9.624,
,off,00:30,00:35,24807,24818,5.5,-0.3559999999999981,31.357,31.001,31.086,9.608,9.534,9.583,
,on,00:36,00:38,24819,24824,2.5,0.1269999999999989,31.026,31.153,31.073,9.534,9.534,9.534,
,off,00:39,00:41,24825,24830,2.5,-0.15200000000000102,31.128,30.976,31.048,9.534,9.509,9.513,
,on,00:42,00:47,24831,24841,5.0,0.5859999999999985,31.026,31.612,31.288,9.509,9.41,9.458,
,off,00:47,00:49,24842,24846,2.0,-0.254999999999999,31.561,31.306,31.413,9.41,9.435,9.425,
,on,00:50,00:59,24847,24866,9.5,1.693999999999999,31.255,32.949,32.145,9.435,9.312,9.38,
,off,01:00,01:26,24867,24920,26.5,-1.7710000000000008,32.975,31.204,31.963,9.312,8.941,9.108,
,off,01:29,01:31,24925,24929,2.0,-0.07600000000000051,31.357,31.281,31.291,8.891,8.891,8.901,
,on,01:31,01:35,24930,24938,4.0,0.17800000000000082,31.255,31.433,31.348,8.891,8.817,8.863,
,off,01:36,01:39,24939,24946,3.5,-0.2289999999999992,31.459,31.23,31.328,8.817,8.792,8.808,
,on,01:40,01:44,24947,24956,4.5,0.48499999999999943,31.204,31.689,31.436,8.792,8.742,8.762,
,on,01:47,01:49,24961,24965,2.0,0.05099999999999838,31.689,31.74,31.73,8.717,8.693,8.712,
,off,01:49,02:06,24966,24999,16.5,-1.1439999999999984,31.74,30.596,31.333,8.693,8.593,8.621,
,on,02:06,02:10,25000,25008,4.0,0.5060000000000002,30.571,31.077,30.827,8.593,8.568,8.59,
,off,02:11,02:16,25009,25020,5.5,-0.3039999999999985,31.153,30.849,30.984,8.568,8.494,8.527,
,on,02:17,02:22,25021,25032,5.5,0.7890000000000015,30.9,31.689,31.328,8.494,8.444,8.481,
,off,02:23,02:34,25033,25055,11.0,-1.2959999999999994,31.74,30.444,30.855,8.444,8.369,8.426,
,on,02:34,02:37,25056,25062,3.0,0.2530000000000001,30.444,30.697,30.589,8.369,8.369,8.376,
,off,02:38,02:40,25063,25068,2.5,-0.1769999999999996,30.672,30.495,30.558,8.369,8.344,8.361,
,on,02:41,02:50,25069,25088,9.5,1.1439999999999984,30.545,31.689,31.039,8.319,8.245,8.296,
,off,02:51,03:00,25089,25107,9.0,-1.193999999999999,31.714,30.52,31.03,8.245,8.17,8.211,
,on,03:00,03:03,25108,25114,3.0,0.4049999999999976,30.571,30.976,30.773,8.17,8.12,8.145,
,off,03:04,03:06,25115,25119,2.0,-0.22799999999999798,30.95,30.722,30.788,8.12,8.12,8.125,
,on,03:06,03:17,25120,25142,11.0,0.7880000000000003,30.798,31.586,31.269,8.12,8.045,8.082,
,off,03:18,03:27,25143,25162,9.5,-1.4689999999999976,31.586,30.117,30.686,8.045,8.02,8.034,
,on,03:28,03:35,25163,25177,7.0,0.6310000000000002,30.142,30.773,30.423,8.02,7.995,8.003,
,on,03:37,03:48,25182,25204,11.0,1.0679999999999978,30.646,31.714,31.332,7.995,7.97,7.988,
,off,03:49,03:51,25205,25210,2.5,-0.15399999999999991,31.74,31.586,31.672,7.97,7.97,7.974,
,off,03:54,03:54,25215,25216,0.5,-0.0259999999999998,31.689,31.663,31.676,7.945,7.945,7.945,
,on,03:55,03:57,25217,25222,2.5,0.35800000000000054,31.561,31.919,31.795,7.97,7.945,7.958,
,off,03:58,04:03,25223,25233,5.0,-0.07699999999999818,31.842,31.765,31.835,7.945,7.92,7.918,
,on,04:03,04:10,25234,25247,6.5,0.5389999999999979,31.791,32.33,32.069,7.92,7.92,7.932,
,off,04:10,04:12,25248,25252,2.0,-0.02599999999999625,32.33,32.304,32.325,7.92,7.92,7.92,
,off,04:15,04:15,25257,25258,0.5,0.0519999999999996,32.381,32.433,32.407,7.895,7.92,7.908,
,on,04:16,04:21,25259,25269,5.0,0.38700000000000045,32.33,32.717,32.515,7.92,7.87,7.897,
,off,04:21,04:34,25270,25296,13.0,-1.4869999999999983,32.742,31.255,31.973,7.87,7.97,7.903,
,on,04:35,04:38,25297,25304,3.5,0.48499999999999943,31.331,31.816,31.644,7.97,7.92,7.942,
,on,04:40,04:41,25307,25310,1.5,0.15399999999999991,31.765,31.919,31.816,7.945,7.92,7.933,
,off,04:42,04:44,25311,25315,2.0,-0.17900000000000205,31.919,31.74,31.796,7.92,7.92,7.91,
,on,04:44,04:48,25316,25324,4.0,0.1789999999999985,31.765,31.944,31.853,7.895,7.845,7.867,
,off,04:49,04:51,25325,25330,2.5,-0.07600000000000051,31.944,31.868,31.88,7.845,7.845,7.845,
,on,04:52,04:55,25331,25337,3.0,0.2309999999999981,31.919,32.15,32.0,7.845,7.82,7.831,
,off,04:55,04:59,25338,25346,4.0,-0.07699999999999818,32.098,32.021,32.07,7.82,7.77,7.792,
,on,05:00,05:03,25347,25354,3.5,0.23100000000000165,32.047,32.278,32.175,7.77,7.77,7.776,
,off,05:04,05:08,25355,25363,4.0,-0.41000000000000014,32.278,31.868,32.056,7.77,7.795,7.778,
,on,05:08,05:18,25364,25384,10.0,0.9540000000000042,31.944,32.898,32.506,7.77,7.67,7.72,
,off,05:19,05:39,25385,25426,20.5,-1.0309999999999988,32.924,31.893,32.128,7.67,7.619,7.675,
,on,05:40,05:44,25427,25436,4.5,0.6680000000000028,31.868,32.536,32.199,7.619,7.594,7.609,
,on,05:47,05:52,25441,25451,5.0,0.25800000000000267,32.355,32.613,32.512,7.569,7.519,7.544,
,off,05:52,05:56,25452,25460,4.0,-0.3860000000000028,32.639,32.253,32.416,7.519,7.519,7.522,
,on,05:57,06:00,25461,25467,3.0,0.20600000000000307,32.278,32.484,32.385,7.519,7.494,7.505,
,on,06:01,06:08,25470,25483,6.5,0.671999999999997,32.433,33.105,32.737,7.494,7.419,7.469,
,off,06:08,06:18,25484,25503,9.5,-0.49199999999999733,33.079,32.587,32.911,7.419,7.419,7.412,
,on,06:18,06:22,25504,25512,4.0,0.465999999999994,32.639,33.105,32.889,7.419,7.368,7.382,
,off,06:23,06:25,25513,25517,2.0,-0.07800000000000296,33.079,33.001,33.011,7.368,7.368,7.368,
,on,06:25,06:28,25518,25523,2.5,0.28600000000000136,33.027,33.313,33.153,7.368,7.368,7.368,
,off,06:28,06:37,25524,25541,8.5,-0.28600000000000136,33.339,33.053,33.17,7.368,7.318,7.336,
,on,06:37,06:42,25542,25551,4.5,0.5730000000000004,33.053,33.626,33.355,7.318,7.268,7.286,
,off,06:42,06:51,25552,25569,8.5,-0.6769999999999996,33.626,32.949,33.216,7.268,7.293,7.29,
,on,06:51,06:55,25570,25578,4.0,0.39000000000000057,32.949,33.339,33.169,7.293,7.268,7.274,
,on,06:56,07:00,25580,25587,3.5,0.20900000000000318,33.339,33.548,33.46,7.268,7.293,7.29,
,off,07:00,07:16,25588,25619,15.5,-5.032,33.6,28.568,31.441,7.318,7.569,7.468,
,on,07:16,07:18,25620,25624,2.0,0.39899999999999736,28.841,29.24,29.27,7.569,7.619,7.584,
,off,07:19,07:21,25625,25629,2.0,-0.4740000000000002,29.29,28.816,29.15,7.569,7.67,7.645,
,on,07:21,07:24,25630,25635,2.5,1.3030000000000008,28.99,30.293,29.733,7.645,7.619,7.602,
,off,07:24,07:26,25636,25640,2.0,-1.0020000000000024,30.117,29.115,29.595,7.67,7.82,7.78,
,on,07:27,07:30,25641,25648,3.5,0.9009999999999998,29.165,30.066,29.822,7.77,7.72,7.714,
,off,07:31,07:38,25649,25663,7.0,-1.8470000000000013,30.192,28.345,29.407,7.67,7.795,7.8,
,on,07:38,07:42,25664,25671,3.5,1.0199999999999996,28.444,29.464,29.11,7.845,7.895,7.848,
,on,07:43,07:48,25674,25684,5.0,1.2609999999999992,29.765,31.026,30.299,8.045,7.995,7.947,
,on,07:50,07:52,25688,25692,2.0,0.35600000000000165,30.874,31.23,31.052,7.97,7.895,7.93,
,off,07:53,08:02,25693,25711,9.0,-3.355999999999998,31.255,27.899,30.049,7.92,7.97,8.003,
,on,08:02,08:07,25712,25721,4.5,2.1370000000000005,27.653,29.79,29.027,7.945,8.12,7.975,
,on,08:08,08:14,25724,25736,6.0,2.3610000000000007,29.84,32.201,31.148,8.17,7.995,8.016,
,off,08:15,08:18,25737,25743,3.0,-0.10300000000000153,32.304,32.201,32.249,7.97,8.12,8.127,
,on,08:18,08:20,25744,25748,2.0,0.4889999999999972,32.124,32.613,32.355,8.195,8.12,8.14,
,off,08:21,08:23,25749,25753,2.0,-0.384999999999998,32.458,32.073,32.201,8.22,8.22,8.235,
,on,08:23,08:29,25754,25766,6.0,1.4230000000000018,32.098,33.521,32.785,8.195,8.095,8.122,
,off,08:30,08:36,25767,25779,6.0,-2.314,33.417,31.103,32.203,8.195,8.27,8.249,
,on,08:36,08:40,25780,25787,3.5,0.7149999999999999,31.204,31.919,31.532,8.22,8.245,8.208,
,off,08:40,08:47,25788,25801,6.5,-2.3279999999999994,31.868,29.54,30.566,8.319,8.444,8.358,
,on,08:47,08:58,25802,25823,10.5,3.070999999999998,29.439,32.51,30.905,8.419,8.419,8.375,
,off,08:58,09:08,25824,25843,9.5,-4.012999999999998,32.407,28.394,30.51,8.519,8.643,8.586,
,on,09:08,09:19,25844,25866,11.0,4.347999999999999,28.394,32.742,30.962,8.618,8.618,8.59,
,off,09:20,09:31,25867,25889,11.0,-3.076000000000004,32.691,29.615,30.946,8.717,8.792,8.766,
,on,09:31,09:39,25890,25906,8.0,2.201999999999998,29.64,31.842,30.992,8.792,9.015,8.841,
,off,09:40,09:49,25907,25926,9.5,-1.8530000000000015,31.919,30.066,31.054,8.99,9.139,9.12,
,on,09:50,10:01,25927,25949,11.0,2.0849999999999973,30.142,32.227,30.955,9.163,9.213,9.187,
,off,10:01,10:10,25950,25968,9.0,-3.16,32.15,28.99,30.608,9.238,9.287,9.339,
,on,10:11,10:21,25969,25990,10.5,3.343,29.09,32.433,30.796,9.287,9.41,9.274,
,on,10:23,10:24,25993,25996,1.5,0.18099999999999739,32.381,32.562,32.465,9.435,9.46,9.429,
,off,10:25,10:35,25997,26017,10.0,-2.844999999999999,32.51,29.665,30.926,9.534,9.558,9.494,
,on,10:35,10:49,26018,26045,13.5,2.6649999999999956,29.69,32.355,31.086,9.558,9.608,9.617,
,off,10:49,10:57,26046,26062,8.0,-1.7339999999999982,32.355,30.621,31.378,9.682,9.854,9.853,
,on,10:58,11:08,26063,26084,10.5,1.657,30.621,32.278,31.306,9.829,9.756,9.752,
,off,11:09,11:11,26085,26089,2.0,-0.20599999999999596,32.227,32.021,32.083,9.805,9.952,9.952,
,on,11:11,11:18,26090,26104,7.0,0.9799999999999969,32.021,33.001,32.514,9.952,9.854,9.879,
,off,11:19,11:42,26105,26151,23.0,-8.439999999999998,32.924,24.484,29.258,9.854,10.026,9.995,
,on,11:42,11:51,26152,26170,9.0,6.039999999999999,24.581,30.621,27.891,10.026,10.247,10.074,
,on,11:52,12:00,26172,26188,8.0,1.6050000000000004,30.596,32.201,31.499,10.222,10.247,10.218,
,off,12:01,12:03,26189,26193,2.0,-0.2309999999999981,32.15,31.919,32.042,10.271,10.345,10.335,
,on,12:03,12:07,26194,26202,4.0,0.7210000000000001,31.944,32.665,32.293,10.32,10.271,10.285,
,off,12:08,12:17,26203,26222,9.5,-3.6019999999999968,32.742,29.14,30.929,10.296,10.492,10.587,
,on,12:18,12:35,26223,26257,17.0,2.9860000000000007,29.215,32.201,30.866,10.467,10.59,10.599,
,off,12:35,12:51,26258,26290,16.0,-5.212999999999997,32.227,27.014,29.753,10.614,10.785,10.781,
,on,12:52,13:13,26291,26333,21.0,4.905999999999999,27.038,31.944,29.705,10.785,11.37,11.087,
,off,13:13,13:18,26334,26343,4.5,-0.30700000000000216,31.893,31.586,31.798,11.37,11.321,11.331,
,off,13:20,13:30,26348,26367,9.5,-2.9499999999999993,31.791,28.841,30.372,11.248,11.2,11.28,
,on,13:30,13:35,26368,26377,4.5,1.2250000000000014,28.816,30.041,29.503,11.224,11.224,11.185,
,on,13:37,13:42,26381,26391,5.0,1.0850000000000009,29.941,31.026,30.56,11.175,11.127,11.147,
,off,13:42,13:51,26392,26410,9.0,-1.2860000000000014,31.001,29.715,30.472,11.151,11.613,11.468,
,on,13:52,13:57,26411,26421,5.0,1.134999999999998,29.765,30.9,30.358,11.589,11.637,11.52,
,off,13:57,14:05,26422,26438,8.0,-1.7840000000000025,30.824,29.04,29.77,11.759,12.025,11.937,
,on,14:06,14:14,26439,26456,8.5,2.5740000000000016,29.115,31.689,30.27,12.001,11.953,11.894,
,off,14:15,14:30,26457,26487,15.0,-5.380999999999997,31.612,26.231,29.109,12.074,12.025,12.042,
,on,14:30,14:46,26488,26520,16.0,4.77,26.256,31.026,29.298,12.025,12.243,12.074,
,off,14:47,14:55,26521,26537,8.0,-1.8610000000000007,31.001,29.14,30.144,12.243,12.098,12.172,
,on,14:55,15:05,26538,26557,9.5,1.911999999999999,29.14,31.052,30.238,12.098,12.074,12.119,
,off,15:05,15:18,26558,26584,13.0,-4.207999999999998,31.026,26.818,29.152,12.171,12.147,12.183,
,on,15:19,15:29,26585,26606,10.5,2.9490000000000016,26.891,29.84,28.3,12.147,12.292,12.189,
,off,15:30,15:40,26607,26628,10.5,-3.2680000000000007,29.89,26.622,28.426,12.34,12.461,12.411,
,on,15:41,15:57,26629,26662,16.5,4.813000000000002,26.671,31.484,28.968,12.461,12.823,12.65,
,off,15:58,16:08,26663,26684,10.5,-3.8290000000000006,31.408,27.579,29.551,12.823,13.04,12.933,
,on,16:09,16:19,26685,26705,10.0,2.411999999999999,27.604,30.016,29.031,13.016,13.04,12.995,
,off,16:19,16:24,26706,26716,5.0,-0.9009999999999998,29.991,29.09,29.524,13.064,13.088,13.093,
,on,16:25,16:28,26717,26723,3.0,0.22500000000000142,29.115,29.34,29.208,13.064,13.233,13.164,
,off,16:28,16:42,26724,26751,13.5,-3.497,29.29,25.793,27.586,13.233,13.137,13.132,
,on,16:42,16:58,26752,26783,15.5,3.0749999999999993,25.841,28.916,27.484,13.137,13.088,13.163,
,off,16:58,17:08,26784,26803,9.5,-1.7049999999999983,28.891,27.186,28.121,13.064,12.871,12.959,
,on,17:08,17:23,26804,26833,14.5,4.071999999999999,27.259,31.331,29.495,12.871,12.751,12.785,
,off,17:23,17:35,26834,26857,11.5,-3.628999999999998,31.331,27.702,29.7,12.751,12.727,12.738,
,on,17:35,17:46,26858,26880,11.0,2.5169999999999995,27.751,30.268,29.033,12.727,12.992,12.798,
,on,17:49,17:56,26885,26900,7.5,1.4699999999999989,30.091,31.561,30.73,13.064,13.04,13.001,
,off,17:57,18:03,26901,26914,6.5,-0.838000000000001,31.484,30.646,31.005,13.064,13.257,13.138,
,on,18:04,18:08,26915,26923,4.0,0.43100000000000094,30.672,31.103,30.908,13.209,13.425,13.254,
,off,18:08,18:11,26924,26930,3.0,-0.15200000000000102,31.001,30.849,30.918,13.473,13.209,13.322,
,on,18:12,18:22,26931,26951,10.0,0.9170000000000016,30.874,31.791,31.387,13.161,13.281,13.196,
,off,18:22,18:38,26952,26984,16.0,-4.481000000000002,31.765,27.284,29.753,13.257,13.185,13.277,
,on,18:39,19:01,26985,27030,22.5,4.229999999999997,27.382,31.612,29.779,13.185,13.185,13.178,
,off,19:02,19:12,27031,27051,10.0,-2.5459999999999994,31.586,29.04,30.349,13.233,13.112,13.199,
,on,19:12,19:30,27052,27087,17.5,3.059000000000001,29.065,32.124,30.811,13.064,12.678,12.865,
,off,19:30,19:47,27088,27121,16.5,-5.796999999999997,32.175,26.378,29.378,12.678,12.582,12.669,
,on,19:47,20:12,27122,27171,24.5,5.339000000000002,26.426,31.765,29.61,12.582,12.098,12.35,
,off,20:12,20:31,27172,27209,18.5,-0.3829999999999991,31.74,31.357,31.637,12.098,11.783,11.95,
,on,20:31,20:34,27210,27215,2.5,0.12700000000000244,31.357,31.484,31.399,11.783,11.783,11.783,
,on,20:36,20:42,27220,27232,6.0,0.20399999999999707,31.408,31.612,31.522,11.734,11.613,11.667,
,off,20:43,21:00,27233,27267,17.0,-0.5349999999999966,31.612,31.077,31.303,11.613,11.321,11.487,
,on,21:00,21:03,27268,27273,2.5,0.1269999999999989,31.052,31.179,31.103,11.321,11.321,11.321,
,off,21:03,21:14,27274,27296,11.0,-0.5579999999999998,31.23,30.672,30.877,11.321,11.102,11.229,
,on,21:15,21:25,27297,27317,10.0,0.6089999999999982,30.646,31.255,30.989,11.102,10.956,11.036,
,off,21:25,21:35,27318,27337,9.5,-0.45700000000000074,31.255,30.798,31.011,10.932,10.761,10.88,
,on,21:35,21:44,27338,27355,8.5,0.27900000000000347,30.798,31.077,30.94,10.736,10.541,10.632,
,off,21:44,21:48,27356,27364,4.0,-0.07700000000000173,31.103,31.026,31.058,10.516,10.443,10.47,
,on,21:49,21:55,27365,27378,6.5,0.3810000000000002,31.001,31.382,31.208,10.418,10.296,10.371,
,off,21:56,21:58,27379,27383,2.0,-0.10200000000000031,31.357,31.255,31.301,10.271,10.247,10.257,
,on,21:58,22:00,27384,27388,2.0,0.05100000000000193,31.255,31.306,31.296,10.222,10.173,10.203,
,off,22:01,22:06,27389,27400,5.5,-0.17800000000000082,31.306,31.128,31.122,10.149,10.001,10.077,
,on,22:07,22:13,27401,27413,6.0,0.5850000000000009,31.052,31.637,31.322,10.001,9.805,9.896,
,off,22:13,22:26,27414,27439,12.5,-1.1430000000000007,31.663,30.52,30.959,9.805,9.558,9.689,
,on,22:26,22:29,27440,27446,3.0,0.20200000000000173,30.52,30.722,30.639,9.558,9.485,9.506,
,off,22:30,22:39,27447,27465,9.0,-0.22800000000000153,30.672,30.444,30.634,9.509,9.262,9.383,
,on,22:39,22:42,27466,27471,2.5,0.15200000000000102,30.444,30.596,30.541,9.262,9.213,9.242,
,off,22:42,22:47,27472,27481,4.5,-0.20200000000000173,30.596,30.394,30.485,9.213,9.064,9.141,
